module,chapter,section,title,hasMeta,reviewedAt,risk,metaSource,urlCount,sourceUrl,license,tier,note
frontend,nd-c7,nd-c7-s4,"调试技巧",1,2026-09-02,低,官方,6,https://nodejs.org/docs/latest/api/console.html,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c7,nd-c7-s5,"日志与监控",1,2026-09-02,低,官方,4,https://nodejs.org/en/learn/diagnostics/logging,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c8,nd-c8-s1,"环境准备与配置管理",1,2026-09-02,低,官方,3,https://nodejs.org/docs/latest/api/process.html#processenv,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c8,nd-c8-s2,"进程管理（PM2）",1,2026-09-02,低,官方,4,https://nodejs.org/en/learn/getting-started/process-managers,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c8,nd-c8-s3,"容器化部署（Docker）",1,2026-09-02,低,官方,7,https://nodejs.org/en/learn/docker/nodejs-docker-best-practices,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c8,nd-c8-s4,"CI/CD 流水线",1,2026-09-02,低,官方,6,https://nodejs.org/en/learn/getting-started/introduction-to-nodejs,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c8,nd-c8-s5,"性能优化与监控",1,2026-09-02,低,官方,8,https://nodejs.org/en/learn/getting-started/introduction-to-nodejs,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c9,nd-c9-s1,"常见 Web 攻击与防御",1,2026-09-02,低,官方,5,https://nodejs.org/en/learn/getting-started/security-best-practices,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c9,nd-c9-s2,"认证与会话安全",1,2026-09-02,低,官方,4,https://nodejs.org/docs/latest/api/crypto.html#cryptoscryptpassword-salt-keylen-options-callback,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c9,nd-c9-s3,"依赖安全与代码审计",1,2026-09-02,低,官方,6,https://docs.npmjs.com/cli/v10/commands/npm-audit,unknown,amber,"其他来源 · 待核实"
frontend,nd-c9,nd-c9-s4,"传输安全与加密",1,2026-09-02,低,官方,6,https://nodejs.org/docs/latest/api/https.html,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c9,nd-c9-s5,"安全日志与合规",1,2026-09-02,低,官方,10,https://nodejs.org/docs/latest/api/process.html#event-uncaughtexception,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c10,nd-c10-s1,"性能分析工具",1,2026-09-02,低,官方,8,https://nodejs.org/docs/latest/api/cli.html#--prof-process,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c10,nd-c10-s2,"内存管理与泄漏排查",1,2026-09-02,低,官方,5,https://nodejs.org/en/learn/diagnostics/memory-profiling,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c10,nd-c10-s3,"并发与负载均衡",1,2026-09-02,低,官方,6,https://nodejs.org/docs/latest/api/cluster.html,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c10,nd-c10-s4,"缓存策略",1,2026-09-02,低,官方,5,https://nodejs.org/en/learn/asynchronous-work/discover-javascript-timers,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c10,nd-c10-s5,"异步性能优化",1,2026-09-02,低,官方,6,https://nodejs.org/docs/latest/api/util.html#utilpromisifyoriginal,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c11,nd-c11-s1,"包管理器与发布",1,2026-09-02,低,官方,5,https://nodejs.org/en/learn/getting-started/an-introduction-to-the-npm-package-manager#the-package-json-file,mit,green,"Node.js Docs · MIT 类"
frontend,nd-c11,nd-c11-s2,"常用框架与库",1,2026-09-02,低,官方,7,https://expressjs.com/,unknown,amber,"其他来源 · 待核实"
frontend,nd-c11,nd-c11-s3,"TypeScript 与 Node.js",1,2026-09-02,低,官方,5,https://www.typescriptlang.org/docs/,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,nd-c11,nd-c11-s4,"GraphQL 与实时通信",1,2026-09-02,低,官方,6,https://www.apollographql.com/docs/apollo-server/,unknown,amber,"其他来源 · 待核实"
frontend,nd-c11,nd-c11-s5,"微服务与 Serverless",1,2026-09-02,低,官方,6,http://senecajs.org,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1f,xp-c1f-s1,"跨端开发简介",1,2026-08-08,低,官方(可溯源),14,https://reactnative.dev/docs/getting-started,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1f,xp-c1f-s2,"Flutter环境搭建",1,2026-08-08,低,官方(可溯源),12,https://docs.flutter.dev/get-started/install,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1f,xp-c1f-s3,"开发工具与调试",1,2026-08-08,低,官方(可溯源),12,https://docs.flutter.dev/tools/hot-reload,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2f,xp-c2f-s1,"Flutter Widget基础",1,2026-08-08,低,官方(可溯源),21,https://docs.flutter.dev/ui/widgets-intro,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2f,xp-c2f-s2,"Flutter布局与样式",1,2026-08-08,低,官方(可溯源),12,https://docs.flutter.dev/ui/widgets/layout,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2f,xp-c2f-s3,"列表与滚动视图",1,2026-08-08,低,官方(可溯源),10,https://docs.flutter.dev/ui/widgets/lazy-loading,unknown,amber,"其他来源 · 待核实"
frontend,xp-c3f,xp-c3f-s1,"Flutter状态管理基础",1,2026-08-08,低,官方(可溯源),10,https://api.flutter.dev/flutter/widgets/StatefulWidget-class.html,unknown,amber,"其他来源 · 待核实"
frontend,xp-c3f,xp-c3f-s2,"Flutter进阶状态管理",1,2026-08-08,低,官方(可溯源),8,https://docs.flutter.dev/data-and-backend/state-mgmt/simple,unknown,amber,"其他来源 · 待核实"
frontend,xp-c4f,xp-c4f-s1,"Flutter导航基础",1,2026-08-08,低,官方(可溯源),10,https://docs.flutter.dev/ui/navigation,unknown,amber,"其他来源 · 待核实"
frontend,xp-c4f,xp-c4f-s2,"Flutter高级导航",1,2026-08-08,低,官方(可溯源),13,https://docs.flutter.dev/ui/navigation#go_router,unknown,amber,"其他来源 · 待核实"
frontend,xp-c5f,xp-c5f-s1,"Flutter网络请求",1,2026-08-08,低,官方(可溯源),8,https://docs.flutter.dev/cookbook/networking/fetch-data,unknown,amber,"其他来源 · 待核实"
frontend,xp-c5f,xp-c5f-s2,"Flutter数据持久化",1,2026-08-08,低,官方(可溯源),8,https://docs.flutter.dev/data-and-backend/persistence#shared-preferences,unknown,amber,"其他来源 · 待核实"
frontend,xp-c6f,xp-c6f-s1,"Flutter平台通道",1,2026-08-08,低,官方(可溯源),13,https://docs.flutter.dev/platform-integration/platform-channels,unknown,amber,"其他来源 · 待核实"
frontend,xp-c6f,xp-c6f-s2,"Flutter常用插件",1,2026-08-08,低,官方(可溯源),14,https://pub.dev/packages/image_picker,unknown,amber,"其他来源 · 待核实"
frontend,xp-c7f,xp-c7f-s1,"Flutter测试基础",1,2026-08-08,低,官方(可溯源),10,https://docs.flutter.dev/testing/overview,unknown,amber,"其他来源 · 待核实"
frontend,xp-c7f,xp-c7f-s2,"Flutter集成测试与调试",1,2026-08-08,低,官方(可溯源),8,https://docs.flutter.dev/testing/integration-tests,unknown,amber,"其他来源 · 待核实"
frontend,xp-c8f,xp-c8f-s1,"Flutter性能优化",1,2026-08-08,低,官方(可溯源),10,https://docs.flutter.dev/perf/best-practices#repaintboundary,unknown,amber,"其他来源 · 待核实"
frontend,xp-c8f,xp-c8f-s2,"Flutter应用打包与发布",1,2026-08-08,低,官方(可溯源),14,https://docs.flutter.dev/deployment/android,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1e,dt-c1e-s1,"桌面应用开发概述",1,2026-08-08,低,官方(可溯源),10,https://www.electronjs.org/docs/latest/tutorial/process-model,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1e,dt-c1e-s2,"Electron 架构与核心概念",1,2026-08-08,低,官方(可溯源),12,https://www.electronjs.org/docs/latest/tutorial/process-model,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1e,dt-c1e-s3,"开发环境搭建与项目初始化",1,2026-08-08,低,官方(可溯源),16,https://nodejs.org/,mit,green,"Node.js Docs · MIT 类"
frontend,dt-c2,dt-c2-s1,"窗口与界面管理",1,2026-08-08,低,官方(可溯源),9,https://www.electronjs.org/docs/latest/api/browser-window,unknown,amber,"其他来源 · 待核实"
frontend,dt-c2,dt-c2-s2,"进程间通信（IPC）",1,2026-08-08,低,官方(可溯源),15,https://www.electronjs.org/docs/latest/api/ipc-renderer#ipcrenderersendchannel-args,unknown,amber,"其他来源 · 待核实"
frontend,dt-c2,dt-c2-s3,"系统集成与原生能力",1,2026-08-08,低,官方(可溯源),18,https://www.electronjs.org/docs/latest/api/shell,unknown,amber,"其他来源 · 待核实"
frontend,dt-c2,dt-c2-s4,"数据持久化与文件操作",1,2026-08-08,低,官方(可溯源),8,https://nodejs.org/api/fs.html#promises-api,mit,green,"Node.js Docs · MIT 类"
frontend,dt-c2,dt-c2-s5,"菜单、托盘与快捷键",1,2026-08-08,低,官方(可溯源),16,https://www.electronjs.org/docs/latest/api/menu,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4e,dt-c4e-s1,"前端框架集成",1,2026-08-08,低,官方(可溯源),14,https://vitejs.dev/guide/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4e,dt-c4e-s2,"Electron 打包与分发",1,2026-08-08,低,官方(可溯源),10,https://www.electronjs.org/docs/latest/tutorial/electron-builder-configuration,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4e,dt-c4e-s3,"性能优化与调试",1,2026-08-08,低,官方(可溯源),19,https://www.electronjs.org/docs/latest/tutorial/devtools-extension,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5e,dt-c5e-s1,"安全最佳实践",1,2026-08-08,低,官方(可溯源),14,https://www.electronjs.org/docs/latest/tutorial/security#3-enable-context-isolation,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5e,dt-c5e-s2,"自动化测试",1,2026-08-08,低,官方(可溯源),8,https://playwright.dev/docs/api/class-electron,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5e,dt-c5e-s3,"持续集成与交付（CI/CD）",1,2026-08-08,低,官方(可溯源),13,https://docs.github.com/zh/actions/using-jobs/using-a-matrix-for-your-jobs,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5e,dt-c5e-s4,"应用更新与分发策略",1,2026-08-08,低,官方(可溯源),16,https://www.electronjs.org/docs/latest/tutorial/updates,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1t,dt-c1t-s1,"桌面应用开发概述",1,2026-08-08,低,官方(可溯源),10,https://www.electronjs.org/docs/latest/tutorial/process-model,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1t,dt-c1t-s2,"Tauri 架构与核心概念",1,2026-08-08,低,官方(可溯源),10,https://v2.tauri.app/learn/architecture/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c1t,dt-c1t-s3,"开发环境搭建与项目初始化",1,2026-08-08,低,官方(可溯源),16,https://nodejs.org/,mit,green,"Node.js Docs · MIT 类"
frontend,dt-c3,dt-c3-s1,"命令系统（Commands）",1,2026-08-08,低,官方(可溯源),10,https://v2.tauri.app/develop/calling-rust/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c3,dt-c3-s2,"事件系统（Events）",1,2026-08-08,低,官方(可溯源),7,https://v2.tauri.app/develop/calling-frontend/#emitting-events,unknown,amber,"其他来源 · 待核实"
frontend,dt-c3,dt-c3-s3,"文件系统与路径访问",1,2026-08-08,低,官方(可溯源),10,https://v2.tauri.app/plugin/file-system/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c3,dt-c3-s4,"窗口管理与系统集成",1,2026-08-08,低,官方(可溯源),10,https://v2.tauri.app/reference/javascript/api/namespacewindow/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c3,dt-c3-s5,"Rust 与前端数据交互进阶",1,2026-08-08,低,官方(可溯源),8,https://v2.tauri.app/develop/calling-rust/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4t,dt-c4t-s1,"前端框架集成",1,2026-08-08,低,官方(可溯源),14,https://vitejs.dev/guide/,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4t,dt-c4t-s2,"Tauri 打包与分发",1,2026-08-08,低,官方(可溯源),10,https://v2.tauri.app/reference/config/#bundleconfig,unknown,amber,"其他来源 · 待核实"
frontend,dt-c4t,dt-c4t-s3,"性能优化与调试",1,2026-08-08,低,官方(可溯源),19,https://www.electronjs.org/docs/latest/tutorial/devtools-extension,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5t,dt-c5t-s1,"安全最佳实践",1,2026-08-08,低,官方(可溯源),14,https://www.electronjs.org/docs/latest/tutorial/security#3-enable-context-isolation,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5t,dt-c5t-s2,"自动化测试",1,2026-08-08,低,官方(可溯源),8,https://playwright.dev/docs/api/class-electron,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5t,dt-c5t-s3,"持续集成与交付（CI/CD）",1,2026-08-08,低,官方(可溯源),13,https://docs.github.com/zh/actions/using-jobs/using-a-matrix-for-your-jobs,unknown,amber,"其他来源 · 待核实"
frontend,dt-c5t,dt-c5t-s4,"应用更新与分发策略",1,2026-08-08,低,官方(可溯源),16,https://www.electronjs.org/docs/latest/tutorial/updates,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1r,xp-c1r-s1,"跨端开发简介",1,2026-08-08,低,官方(可溯源),14,https://reactnative.dev/docs/getting-started,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1r,xp-c1r-s2,"React Native环境搭建",1,2026-08-08,低,官方(可溯源),12,https://reactnative.dev/docs/set-up-your-environment,unknown,amber,"其他来源 · 待核实"
frontend,xp-c1r,xp-c1r-s3,"开发工具与调试",1,2026-08-08,低,官方(可溯源),12,https://docs.flutter.dev/tools/hot-reload,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2r,xp-c2r-s1,"React Native核心组件",1,2026-08-08,低,官方(可溯源),9,https://reactnative.dev/docs/components-and-apis#core-components,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2r,xp-c2r-s2,"React Native布局与样式",1,2026-08-08,低,官方(可溯源),14,https://reactnative.dev/docs/flexbox,unknown,amber,"其他来源 · 待核实"
frontend,xp-c2r,xp-c2r-s3,"列表与滚动视图",1,2026-08-08,低,官方(可溯源),10,https://docs.flutter.dev/ui/widgets/lazy-loading,unknown,amber,"其他来源 · 待核实"
frontend,xp-c3r,xp-c3r-s1,"React Native状态管理基础",1,2026-08-08,低,官方(可溯源),10,https://react.dev/reference/react/useState,cc-by-4.0,green,"React Docs · CC-BY-4.0"
frontend,xp-c3r,xp-c3r-s2,"React Native进阶状态管理",1,2026-08-08,低,官方(可溯源),13,https://reactnative.dev/docs/state#redux,unknown,amber,"其他来源 · 待核实"
frontend,xp-c4r,xp-c4r-s1,"React Native导航基础",1,2026-08-08,低,官方(可溯源),18,https://reactnative.dev/docs/navigation,unknown,amber,"其他来源 · 待核实"
frontend,xp-c4r,xp-c4r-s2,"React Native高级导航",1,2026-08-08,低,官方(可溯源),15,https://reactnavigation.org/docs/nesting-navigators/,unknown,amber,"其他来源 · 待核实"
frontend,xp-c5r,xp-c5r-s1,"React Native网络请求",1,2026-08-08,低,官方(可溯源),10,https://reactnative.dev/docs/network,unknown,amber,"其他来源 · 待核实"
frontend,xp-c5r,xp-c5r-s2,"React Native数据持久化",1,2026-08-08,低,官方(可溯源),8,https://reactnative.dev/docs/asyncstorage,unknown,amber,"其他来源 · 待核实"
frontend,xp-c6r,xp-c6r-s1,"React Native原生模块",1,2026-08-08,低,官方(可溯源),10,https://reactnative.dev/docs/native-modules-intro,unknown,amber,"其他来源 · 待核实"
frontend,xp-c6r,xp-c6r-s2,"React Native常用库",1,2026-08-08,低,官方(可溯源),10,https://github.com/react-native-camera/react-native-camera,unknown,amber,"其他来源 · 待核实"
frontend,xp-c7r,xp-c7r-s1,"React Native测试基础",1,2026-08-08,低,官方(可溯源),18,https://reactnative.dev/docs/testing-overview#jest,unknown,amber,"其他来源 · 待核实"
frontend,xp-c7r,xp-c7r-s2,"React Native集成测试与调试",1,2026-08-08,低,官方(可溯源),5,https://reactnative.dev/docs/testing-overview,unknown,amber,"其他来源 · 待核实"
frontend,xp-c8r,xp-c8r-s1,"React Native性能优化",1,2026-08-08,低,官方(可溯源),8,https://reactnative.dev/docs/flatlist#getitemlayout,unknown,amber,"其他来源 · 待核实"
frontend,xp-c8r,xp-c8r-s2,"React Native应用打包与发布",1,2026-08-08,低,官方(可溯源),12,https://reactnative.dev/docs/signed-apk-android,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1e,vz-c1e-s1,"数据可视化导论",1,2026-08-08,低,官方(可溯源),13,https://echarts.apache.org/handbook/zh/concepts/series/,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1e,vz-c1e-s2,"ECharts 概览",1,2026-08-08,低,官方(可溯源),10,https://echarts.apache.org/zh/index.html,unknown,amber,"其他来源 · 待核实"
frontend,vz-c2,vz-c2-s1,"ECharts 快速上手",1,2026-08-08,低,官方(可溯源),10,https://cdn.jsdelivr.net/npm/echarts@5/dist/echarts.min.js,unknown,amber,"其他来源 · 待核实"
frontend,vz-c2,vz-c2-s2,"折线图与面积图",1,2026-08-08,低,官方(可溯源),11,https://echarts.apache.org/examples/zh/editor.html?c=line-simple,unknown,amber,"其他来源 · 待核实"
frontend,vz-c2,vz-c2-s3,"柱状图与条形图",1,2026-08-08,低,官方(可溯源),14,https://echarts.apache.org/examples/zh/editor.html?c=bar-simple,unknown,amber,"其他来源 · 待核实"
frontend,vz-c2,vz-c2-s4,"饼图与环形图",1,2026-08-08,低,官方(可溯源),11,https://echarts.apache.org/zh/option.html#series-pie,unknown,amber,"其他来源 · 待核实"
frontend,vz-c2,vz-c2-s5,"散点图与气泡图",1,2026-08-08,低,官方(可溯源),10,https://echarts.apache.org/examples/zh/editor.html?c=scatter-simple,unknown,amber,"其他来源 · 待核实"
frontend,vz-c3,vz-c3-s1,"图例与提示框",1,2026-08-08,低,官方(可溯源),8,https://echarts.apache.org/zh/option.html#legend,unknown,amber,"其他来源 · 待核实"
frontend,vz-c3,vz-c3-s2,"数据缩放与区域选择",1,2026-08-08,低,官方(可溯源),9,https://echarts.apache.org/zh/option.html#dataZoom,unknown,amber,"其他来源 · 待核实"
frontend,vz-c3,vz-c3-s3,"动画与过渡",1,2026-08-08,低,官方(可溯源),10,https://echarts.apache.org/zh/option.html#animation,unknown,amber,"其他来源 · 待核实"
frontend,vz-c3,vz-c3-s4,"主题与自定义",1,2026-08-08,低,官方(可溯源),16,https://echarts.apache.org/zh/theme-builder.html,unknown,amber,"其他来源 · 待核实"
frontend,vz-c3,vz-c3-s5,"性能优化与大数据量",1,2026-08-08,低,官方(可溯源),12,https://echarts.apache.org/zh/option.html#series-line.sampling,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1d,vz-c1d-s1,"数据可视化导论",1,2026-08-08,低,官方(可溯源),13,https://echarts.apache.org/handbook/zh/concepts/series/,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1d,vz-c1d-s2,"D3 概览",1,2026-08-08,低,官方(可溯源),11,https://d3js.org/,unknown,amber,"其他来源 · 待核实"
frontend,vz-c4,vz-c4-s1,"选择集与 DOM 操作",1,2026-08-08,低,官方(可溯源),10,https://d3js.org/d3-selection/selecting,unknown,amber,"其他来源 · 待核实"
frontend,vz-c4,vz-c4-s2,"数据绑定与 enter/exit",1,2026-08-08,低,官方(可溯源),11,https://d3js.org/d3-selection/joining#selection_data,unknown,amber,"其他来源 · 待核实"
frontend,vz-c4,vz-c4-s3,"比例尺（Scales）",1,2026-08-08,低,官方(可溯源),11,https://d3js.org/d3-scale/linear,unknown,amber,"其他来源 · 待核实"
frontend,vz-c4,vz-c4-s4,"坐标轴（Axes）",1,2026-08-08,低,官方(可溯源),13,https://d3js.org/d3-axis,unknown,amber,"其他来源 · 待核实"
frontend,vz-c5,vz-c5-s1,"绘制折线图与面积图",1,2026-08-08,低,官方(可溯源),9,https://d3js.org/d3-shape/line,unknown,amber,"其他来源 · 待核实"
frontend,vz-c5,vz-c5-s2,"绘制柱状图与散点图",1,2026-08-08,低,官方(可溯源),11,https://d3js.org/selection/join,unknown,amber,"其他来源 · 待核实"
frontend,vz-c5,vz-c5-s3,"布局（Layouts）",1,2026-08-08,低,官方(可溯源),9,https://d3js.org/d3-shape/pie,unknown,amber,"其他来源 · 待核实"
frontend,vz-c5,vz-c5-s4,"过渡与动画",1,2026-08-08,低,官方(可溯源),9,https://d3js.org/d3-transition,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1w,vz-c1w-s1,"数据可视化导论",1,2026-08-08,低,官方(可溯源),13,https://echarts.apache.org/handbook/zh/concepts/series/,unknown,amber,"其他来源 · 待核实"
frontend,vz-c1w,vz-c1w-s2,"WebGL 与可视化",1,2026-08-08,低,官方(可溯源),10,https://registry.khronos.org/webgl/specs/latest/1.0/,unknown,amber,"其他来源 · 待核实"
frontend,vz-c6,vz-c6-s1,"WebGL 渲染管线",1,2026-08-08,低,官方(可溯源),8,https://developer.mozilla.org/en-US/docs/Web/API/WebGL_API/Shaders,cc-by-sa,amber,"MDN · CC-BY-SA（相同方式分享，具传染性）"
frontend,vz-c6,vz-c6-s2,"绘制基本图形",1,2026-08-08,低,官方(可溯源),6,https://developer.mozilla.org/zh-CN/docs/Web/API/WebGL_API/Shader_Programs,cc-by-sa,amber,"MDN · CC-BY-SA（相同方式分享，具传染性）"
frontend,vz-c6,vz-c6-s3,"变换与矩阵",1,2026-08-08,低,官方(可溯源),10,https://glmatrix.net/docs/module-mat4.html,unknown,amber,"其他来源 · 待核实"
frontend,vz-c6,vz-c6-s4,"颜色与纹理",1,2026-08-08,低,官方(可溯源),6,https://www.khronos.org/registry/OpenGL/specs/es/2.0/GLSL_ES_Specification_1.00.pdf,unknown,amber,"其他来源 · 待核实"
frontend,vz-c7,vz-c7-s1,"光照与材质",1,2026-08-08,低,官方(可溯源),13,https://developer.mozilla.org/en-US/docs/Web/API/WebGL_API/Tutorial/Lighting_in_WebGL,cc-by-sa,amber,"MDN · CC-BY-SA（相同方式分享，具传染性）"
frontend,vz-c7,vz-c7-s2,"大规模数据渲染",1,2026-08-08,低,官方(可溯源),10,https://registry.khronos.org/webgl/specs/latest/1.0/#5.14.11,unknown,amber,"其他来源 · 待核实"
frontend,vz-c7,vz-c7-s3,"与 D3 集成",1,2026-08-08,低,官方(可溯源),13,https://d3js.org/d3-selection/joining,unknown,amber,"其他来源 · 待核实"
frontend,vz-c7,vz-c7-s4,"与 ECharts 集成",1,2026-08-08,低,官方(可溯源),12,https://threejs.org/,unknown,amber,"其他来源 · 待核实"
frontend,fts-c1,fts-c1-s1,"什么是 TypeScript",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/typescript-from-scratch.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c1,fts-c1-s2,"安装与配置",1,2026-09-06,低,官方,9,https://www.typescriptlang.org/download,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c1,fts-c1-s3,"第一个 TypeScript 程序",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/typescript-in-5-minutes.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c2,fts-c2-s1,"原始类型",1,2026-09-06,低,官方,7,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#strings,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c2,fts-c2-s2,"数组与元组",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#arrays,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c2,fts-c2-s3,"类型注解与推断",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/type-inference.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c2,fts-c2-s4,"枚举",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/enums.html#numeric-enums,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c2,fts-c2-s5,"any、unknown、never",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#any,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c3,fts-c3-s1,"接口定义",1,2026-09-06,低,官方,6,https://www.typescriptlang.org/docs/handbook/2/objects.html#interfaces-vs-type-aliases,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c3,fts-c3-s2,"接口扩展",1,2026-09-06,低,官方,3,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#interfaces,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c3,fts-c3-s3,"类型别名",1,2026-09-06,低,官方,6,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#type-aliases,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c3,fts-c3-s4,"类型断言",1,2026-09-06,低,官方,3,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#type-assertions,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c4,fts-c4-s1,"泛型基础",1,2026-09-06,低,官方,7,https://www.typescriptlang.org/docs/handbook/2/generics.html#working-with-generic-type-variables,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c4,fts-c4-s2,"泛型约束",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/2/generics.html#using-type-parameters-in-generic-constraints,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c4,fts-c4-s3,"泛型类与接口",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/2/generics.html#generic-classes,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c4,fts-c4-s4,"泛型工具类型",1,2026-09-06,低,官方,9,https://www.typescriptlang.org/docs/handbook/utility-types.html#partialtype,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c5,fts-c5-s1,"联合类型与交叉类型",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/2/everyday-types.html#union-types,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c5,fts-c5-s2,"类型守卫",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/2/narrowing.html#typeof-type-guards,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c5,fts-c5-s3,"条件类型",1,2026-09-06,低,官方,3,https://www.typescriptlang.org/docs/handbook/2/conditional-types.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c5,fts-c5-s4,"映射类型",1,2026-09-06,低,官方,5,https://www.typescriptlang.org/docs/handbook/2/mapped-types.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c5,fts-c5-s5,"模板字面量类型",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/2/template-literal-types.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c6,fts-c6-s1,"类基础",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/2/classes.html,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c6,fts-c6-s2,"继承与实现",1,2026-09-06,低,官方,4,https://www.typescriptlang.org/docs/handbook/2/classes.html#extends-clauses,apache-2.0,green,"TypeScript Docs · Apache-2.0"
frontend,fts-c6,fts-c6-s3,"修饰符",1,2026-09-06,低,官方,6,https://www.typescriptlang.org/docs/handbook/2/classes.html#members,apache-2.0,green,"TypeScript Docs · Apache-2.0"
